round,home_team,away_team,hm_score,aw_score,score_gap,hm_PWk_lad,aw_PWk_lad,PWk_lad_gap,hm_PWk_perc,aw_PWk_perc,PWk_perc_gap,hm_PWk_pts,aw_PWk_pts,PWk_pts_gap,hm_PWk_pts_stan,aw_PWk_pts_stan,PWk_pts_gap_stan,hm_PY,hm_PY_perc,hm_2PY,hm_2PY_perc,hm_3PY,hm_3PY_perc,hm_4PY,hm_4PY_perc,hm_PY_2PY,hm_PY_3PY,hm_PY_4PY,hm_Pypc_2Pypc,hm_Pypc_3Pypc,hm_Pypc_4Pypc,aw_PY,aw_PY_perc,aw_2PY,aw_2PY_perc,aw_3PY,aw_3PY_perc,aw_4PY,aw_4PY_perc,aw_PY_2PY,aw_PY_3PY,aw_PY_4PY,aw_Pypc_2Pypc,aw_Pypc_3Pypc,aw_Pypc_4Pypc,PY_gap,PY_%_gap,2PY_gap,2PY_%_gap,3PY_gap,3PY_%_gap,4PY_gap,4PY_%_gap,hm_Dr_PY,hm_Dr_2PY,hm_Dr_3py,hm_Dr_4py,hm_Dr_Tot,aw_Dr_PY,aw_Dr_2PY,aw_Dr_3py,aw_Dr_4py,aw_Dr_Tot,Dr_PY_gap,Dr_2PY_gap,Dr_3PY_gap,Dr_4PY_gap,Dr_Tot_gap,hm_Pwk_win,hm_2Pwk_win,hm_3Pwk_win,hm_4Pwk_win,aw_Pwk_win,aw_2Pwk_win,aw_3Pwk_win,aw_4Pwk_win,hm_win_1,hm_win_2,hm_win_3,hm_win_4,aw_win_1,aw_win_2,aw_win_3,aw_win_4,h_win_1_gap,h_win_2_gap,h_win_3_gap,h_win_4_gap,a_win_1_gap,a_win_2_gap,a_win_3_gap,a_win_4_gap,Interstate,PWk_hm,home_win
6,SK,AD,68,97,-29,2,12,10,115.1,108.5,6.6,16,8,-8,3.2,1.6,-1.6,16,75.6,11,96.9,9,95.7,14,78.4,5,7,2,-21.3,-20.1,-2.8,12,104.1,1,136,5,138.3,7,115.7,11,7,5,-31.9,-34.2,-11.6,4,-28.5,10,-39.1,4,-42.6,7,-37.3,287,304,180,193,964,281,148,253,172,854,6,156,-73,21,110,1,1,0.666666667,0.75,1,0.5,0.333333333,0.5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6,SY,GW,79,120,-41,16,6,-10,84.3,112.2,-27.9,4,12,8,0.8,2.4,1.6,6,109.5,6,126.8,1,151.2,4,127.1,0,5,2,-17.3,-41.7,-17.6,7,114.3,4,114.8,4,143.1,11,99,3,3,-4,-0.5,-28.8,15.3,-1,-4.8,2,12,-3,8.1,-7,28.1,270,200,275,190,935,434,314,447,323,1518,-164,-114,-172,-133,-583,0,0,0.333333333,0.25,0,0.5,0.666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,FR,WB,88,69,19,3,14,11,128.2,93.3,34.9,12,8,-4,2.4,1.6,-0.8,14,76.2,14,74.4,16,74.3,1,118.7,0,-2,13,1.8,1.9,-42.5,13,77.3,10,97.1,7,115.4,6,115.1,3,6,7,-19.8,-38.1,-37.8,1,-1.1,4,-22.7,9,-41.1,-5,3.6,235,408,247,219,1109,307,201,234,266,1008,-72,207,13,-47,101,1,0.5,0.666666667,0.5,0,0,0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6,HW,CA,93,88,5,13,15,2,100.2,93.4,6.8,8,4,-4,1.6,0.8,-0.8,4,120.1,12,90.7,3,118.6,3,158.4,-8,1,1,29.4,1.5,-38.3,18,59.3,16,78.2,14,79.3,18,64.8,2,4,0,-18.9,-20,-5.5,-14,60.8,-4,12.5,-11,39.3,-15,93.6,85,117,50,215,467,244,309,335,401,1289,-159,-192,-285,-186,-822,0,0,0.333333333,0.25,1,0.5,0.333333333,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6,GE,WC,104,46,58,1,8,7,136.6,100.3,36.3,16,12,-4,3.2,2.4,-0.8,8,131.6,2,117.4,2,143.8,10,101.1,6,6,-2,14.2,-12.2,30.5,2,121.4,8,105.7,6,130,2,148.2,-6,-4,0,15.7,-8.6,-26.8,6,10.2,-6,11.7,-4,13.8,8,-47.1,280,261,294,136,971,206,370,221,217,1014,74,-109,73,-81,-43,1,0.5,0.666666667,0.75,0,0.5,0.666666667,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
7,CW,PA,108,69,39,3,5,2,122.1,116.4,5.7,16,16,0,2.666666667,2.666666667,0,3,120.4,13,99,12,95.6,12,106.3,-10,-9,-9,21.4,24.8,14.1,10,107.6,5,129.7,10,106,9,106.8,5,0,1,-22.1,1.6,0.8,-7,12.8,8,-30.7,2,-10.4,3,-0.5,181,205,228,182,796,316,223,301,118,958,-135,-18,-73,64,-162,1,1,1,0.75,1,1,0.666666667,0.5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7,ME,HW,79,74,5,18,11,-7,69.2,101.2,-32,4,12,8,0.666666667,2,1.333333333,5,131.4,9,105.2,11,97.6,13,77,-4,-6,-8,26.2,33.8,54.4,4,120.1,12,90.7,3,118.6,3,158.4,-8,1,1,29.4,1.5,-38.3,1,11.3,-3,14.5,8,-21,10,-81.4,256,255,90,299,900,85,117,50,215,467,171,138,40,84,433,0,0,0.333333333,0.25,1,0.5,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7,GW,SK,114,70,44,4,6,2,118.8,105.2,13.6,16,16,0,2.666666667,2.666666667,0,7,114.3,4,114.8,4,143.1,11,99,3,3,-4,-0.5,-28.8,15.3,16,75.6,11,96.9,9,95.7,14,78.4,5,7,2,-21.3,-20.1,-2.8,-9,38.7,-7,17.9,-5,47.4,-3,20.6,434,314,447,323,1518,287,304,180,193,964,147,10,267,130,554,1,0.5,0.666666667,0.75,0,0.5,0.666666667,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
7,BL,SY,103,81,22,7,16,9,103.9,80.3,23.6,16,4,-12,2.666666667,0.666666667,-2,15,89.1,18,74.3,17,61.6,17,67.5,-3,-2,-2,14.8,27.5,21.6,6,109.5,6,126.8,1,151.2,4,127.1,0,5,2,-17.3,-41.7,-17.6,9,-20.4,12,-52.5,16,-89.6,13,-59.6,306,428,407,374,1515,270,200,275,190,935,36,228,132,184,580,1,0.5,0.333333333,0.5,0,0,0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
7,WB,RI,99,52,47,14,8,-6,90.7,102.4,-11.7,8,16,8,1.333333333,2.666666667,1.333333333,13,77.3,10,97.1,7,115.4,6,115.1,3,6,7,-19.8,-38.1,-37.8,1,136.1,3,118.3,13,79.5,5,123.1,-2,-12,-4,17.8,56.6,13,12,-58.8,7,-21.2,-6,35.9,1,-8,307,201,234,266,1008,217,341,146,168,872,90,-140,88,98,136,0,0,0,0,1,1,1,0.75,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1
7,WC,GC,80,57,23,12,13,1,88.2,77.3,10.9,12,12,0,2,2,0,2,121.4,8,105.7,6,130,2,148.2,-6,-4,0,15.7,-8.6,-26.8,17,59.9,17,76,15,78.2,16,72.9,0,2,1,-16.1,-18.3,-13,-15,61.5,-9,29.7,-9,51.8,-14,75.3,206,370,221,217,1014,395,232,403,286,1316,-189,138,-182,-69,-302,0,0,0.333333333,0.5,0,0,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,CA,NM,62,120,-58,15,17,2,93.6,69.9,23.7,4,4,0,0.666666667,0.666666667,0,18,59.3,16,78.2,14,79.3,18,64.8,2,4,0,-18.9,-20,-5.5,9,108.9,15,87.6,8,105.2,8,106.5,-6,1,1,21.3,3.7,2.4,9,-49.6,1,-9.4,6,-25.9,10,-41.7,244,309,335,401,1289,228,262,245,312,1047,16,47,90,89,242,0,0.5,0.333333333,0.25,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,GE,ES,86,54,32,1,10,9,146.9,107.3,39.6,20,12,-8,3.333333333,2,-1.333333333,8,131.6,2,117.4,2,143.8,10,101.1,6,6,-2,14.2,-12.2,30.5,11,105.1,7,106.5,18,61,15,74,4,-7,-4,-1.4,44.1,31.1,-3,26.5,-5,10.9,-16,82.8,-5,27.1,280,261,294,136,971,130,109,341,444,1024,150,152,-47,-308,-53,1,1,0.666666667,0.75,0,0.5,0.666666667,0.75,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
7,AD,FR,51,34,17,9,2,-7,113.9,128.1,-14.2,12,16,4,2,2.666666667,0.666666667,12,104.1,1,136,5,138.3,7,115.7,11,7,5,-31.9,-34.2,-11.6,14,76.2,14,74.4,16,74.3,1,118.7,0,-2,13,1.8,1.9,-42.5,-2,27.9,-13,61.6,-11,64,6,-3,281,148,253,172,854,235,408,247,219,1109,46,-260,6,-47,-255,1,1,0.666666667,0.5,1,1,0.666666667,0.75,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8,SY,ES,77,72,5,18,11,-7,80,100.7,-20.7,4,12,8,0.571428571,1.714285714,1.142857143,6,109.5,6,126.8,1,151.2,4,127.1,0,5,2,-17.3,-41.7,-17.6,11,105.1,7,106.5,18,61,15,74,4,-7,-4,-1.4,44.1,31.1,-5,4.4,-1,20.3,-17,90.2,-11,53.1,270,200,275,190,935,130,109,341,444,1024,140,91,-66,-254,-89,0,0,0,0,0,0,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,CA,CW,87,106,-19,17,2,-15,85.3,126.9,-41.6,4,20,16,0.571428571,2.857142857,2.285714286,18,59.3,16,78.2,14,79.3,18,64.8,2,4,0,-18.9,-20,-5.5,3,120.4,13,99,12,95.6,12,106.3,-10,-9,-9,21.4,24.8,14.1,15,-61.1,3,-20.8,2,-16.3,6,-41.5,244,309,335,401,1289,181,205,228,182,796,63,104,107,219,493,0,0,0.333333333,0.25,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0
8,WB,BL,92,76,16,12,4,-8,100.2,107,-6.8,12,20,8,1.714285714,2.857142857,1.142857143,13,77.3,10,97.1,7,115.4,6,115.1,3,6,7,-19.8,-38.1,-37.8,15,89.1,18,74.3,17,61.6,17,67.5,-3,-2,-2,14.8,27.5,21.6,-2,-11.8,-8,22.8,-10,53.8,-11,47.6,307,201,234,266,1008,306,428,407,374,1515,1,-227,-173,-108,-507,1,0.5,0.333333333,0.25,1,1,0.666666667,0.5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
8,GC,ME,60,61,-1,14,16,2,76.5,73.3,3.2,12,8,-4,1.714285714,1.142857143,-0.571428571,17,59.9,17,76,15,78.2,16,72.9,0,2,1,-16.1,-18.3,-13,5,131.4,9,105.2,11,97.6,13,77,-4,-6,-8,26.2,33.8,54.4,12,-71.5,8,-29.2,4,-19.4,3,-4.1,395,232,403,286,1316,256,255,90,299,900,139,-23,313,-13,416,0,0,0,0.25,1,0.5,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,SK,WC,70,88,-18,8,10,2,96.2,93.7,2.5,16,16,0,2.285714286,2.285714286,0,16,75.6,11,96.9,9,95.7,14,78.4,5,7,2,-21.3,-20.1,-2.8,2,121.4,8,105.7,6,130,2,148.2,-6,-4,0,15.7,-8.6,-26.8,14,-45.8,3,-8.8,3,-34.3,12,-69.8,287,304,180,193,964,206,370,221,217,1014,81,-66,-41,-24,-50,0,0,0.333333333,0.5,1,0.5,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,PA,AD,68,88,-20,7,6,-1,106.5,116.5,-10,16,16,0,2.285714286,2.285714286,0,10,107.6,5,129.7,10,106,9,106.8,5,0,1,-22.1,1.6,0.8,12,104.1,1,136,5,138.3,7,115.7,11,7,5,-31.9,-34.2,-11.6,-2,3.5,4,-6.3,5,-32.3,2,-8.9,316,223,301,118,958,281,148,253,172,854,35,75,48,-54,104,0,0.5,0.666666667,0.5,1,1,1,0.75,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0
8,NM,GE,80,104,-24,15,1,-14,81.5,148.4,-66.9,8,24,16,1.142857143,3.428571429,2.285714286,9,108.9,15,87.6,8,105.2,8,106.5,-6,1,1,21.3,3.7,2.4,8,131.6,2,117.4,2,143.8,10,101.1,6,6,-2,14.2,-12.2,30.5,1,-22.7,13,-29.8,6,-38.6,-2,5.4,228,262,245,312,1047,280,261,294,136,971,-52,1,-49,176,76,1,0.5,0.333333333,0.5,1,1,1,0.75,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0
8,HW,GW,71,38,33,13,3,-10,100.2,124.4,-24.2,12,20,8,1.714285714,2.857142857,1.142857143,4,120.1,12,90.7,3,118.6,3,158.4,-8,1,1,29.4,1.5,-38.3,7,114.3,4,114.8,4,143.1,11,99,3,3,-4,-0.5,-28.8,15.3,-3,5.8,8,-24.1,-1,-24.5,-8,59.4,85,117,50,215,467,434,314,447,323,1518,-349,-197,-397,-108,-1051,0,0.5,0.333333333,0.25,1,1,0.666666667,0.75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
8,FR,RI,86,111,-25,5,9,4,121.2,94.2,27,16,16,0,2.285714286,2.285714286,0,14,76.2,14,74.4,16,74.3,1,118.7,0,-2,13,1.8,1.9,-42.5,1,136.1,3,118.3,13,79.5,5,123.1,-2,-12,-4,17.8,56.6,13,13,-59.9,11,-43.9,3,-5.2,-4,-4.4,235,408,247,219,1109,217,341,146,168,872,18,67,101,51,237,0,0.5,0.666666667,0.5,0,0.5,0.666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,WC,ME,85,69,16,7,15,8,97.4,75.6,21.8,20,12,-8,2.5,1.5,-1,2,121.4,8,105.7,6,130,2,148.2,-6,-4,0,15.7,-8.6,-26.8,5,131.4,9,105.2,11,97.6,13,77,-4,-6,-8,26.2,33.8,54.4,-3,-10,-1,0.5,-5,32.4,-11,71.2,206,370,221,217,1014,256,255,90,299,900,-50,115,131,-82,114,1,1,0.666666667,0.5,1,1,0.666666667,0.5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
9,CW,SK,112,71,41,2,12,10,126.1,93.9,32.2,24,16,-8,3,2,-1,3,120.4,13,99,12,95.6,12,106.3,-10,-9,-9,21.4,24.8,14.1,16,75.6,11,96.9,9,95.7,14,78.4,5,7,2,-21.3,-20.1,-2.8,-13,44.8,2,2.1,3,-0.1,-2,27.9,181,205,228,182,796,287,304,180,193,964,-106,-99,48,-11,-168,1,1,1,1,0,0,0,0.25,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
9,BL,AD,93,92,1,5,3,-2,103.8,118.1,-14.3,20,20,0,2.5,2.5,0,15,89.1,18,74.3,17,61.6,17,67.5,-3,-2,-2,14.8,27.5,21.6,12,104.1,1,136,5,138.3,7,115.7,11,7,5,-31.9,-34.2,-11.6,3,-15,17,-61.7,12,-76.7,10,-48.2,306,428,407,374,1515,281,148,253,172,854,25,280,154,202,661,0,0.5,0.666666667,0.5,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
9,GE,WB,133,89,44,1,10,9,145.6,102.7,42.9,28,16,-12,3.5,2,-1.5,8,131.6,2,117.4,2,143.8,10,101.1,6,6,-2,14.2,-12.2,30.5,13,77.3,10,97.1,7,115.4,6,115.1,3,6,7,-19.8,-38.1,-37.8,-5,54.3,-8,20.3,-5,28.4,4,-14,280,261,294,136,971,307,201,234,266,1008,-27,60,60,-130,-37,1,1,1,1,1,1,0.666666667,0.5,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
9,ES,FR,60,53,7,13,8,-5,99.8,112.7,-12.9,12,16,4,1.5,2,0.5,11,105.1,7,106.5,18,61,15,74,4,-7,-4,-1.4,44.1,31.1,14,76.2,14,74.4,16,74.3,1,118.7,0,-2,13,1.8,1.9,-42.5,-3,28.9,-7,32.1,2,-13.3,14,-44.7,130,109,341,444,1024,235,408,247,219,1109,-105,-299,94,225,-85,0,0,0,0.25,0,0,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,NM,SY,72,77,-5,17,16,-1,80.9,82.7,-1.8,8,8,0,1,1,0,9,108.9,15,87.6,8,105.2,8,106.5,-6,1,1,21.3,3.7,2.4,6,109.5,6,126.8,1,151.2,4,127.1,0,5,2,-17.3,-41.7,-17.6,3,-0.6,9,-39.2,7,-46,4,-20.6,228,262,245,312,1047,270,200,275,190,935,-42,62,-30,122,112,0,0.5,0.333333333,0.25,1,0.5,0.333333333,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9,PA,GC,89,51,38,11,14,3,102.6,78.6,24,16,12,-4,2,1.5,-0.5,10,107.6,5,129.7,10,106,9,106.8,5,0,1,-22.1,1.6,0.8,17,59.9,17,76,15,78.2,16,72.9,0,2,1,-16.1,-18.3,-13,-7,47.7,-12,53.7,-5,27.8,-7,33.9,316,223,301,118,958,395,232,403,286,1316,-79,-9,-102,-168,-358,0,0,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9,RI,HW,95,59,36,6,9,3,98.5,105.4,-6.9,20,16,-4,2.5,2,-0.5,1,136.1,3,118.3,13,79.5,5,123.1,-2,-12,-4,17.8,56.6,13,4,120.1,12,90.7,3,118.6,3,158.4,-8,1,1,29.4,1.5,-38.3,-3,16,-9,27.6,10,-39.1,2,-35.3,217,341,146,168,872,85,117,50,215,467,132,224,96,-47,405,1,0.5,0.666666667,0.75,1,0.5,0.666666667,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,GW,CA,138,45,93,4,18,14,116.3,84.9,31.4,20,4,-16,2.5,0.5,-2,7,114.3,4,114.8,4,143.1,11,99,3,3,-4,-0.5,-28.8,15.3,18,59.3,16,78.2,14,79.3,18,64.8,2,4,0,-18.9,-20,-5.5,-11,55,-12,36.6,-10,63.8,-7,34.2,434,314,447,323,1518,244,309,335,401,1289,190,5,112,-78,229,0,0.5,0.666666667,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10,SY,CW,73,80,-7,14,2,-12,84.9,129.5,-44.6,12,28,16,1.333333333,3.111111111,1.777777778,6,109.5,6,126.8,1,151.2,4,127.1,0,5,2,-17.3,-41.7,-17.6,3,120.4,13,99,12,95.6,12,106.3,-10,-9,-9,21.4,24.8,14.1,3,-10.9,-7,27.8,-11,55.6,-8,20.8,270,200,275,190,935,181,205,228,182,796,89,-5,47,8,139,1,1,0.666666667,0.5,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
10,HW,PA,80,49,31,11,8,-3,99.7,107.7,-8,16,20,4,1.777777778,2.222222222,0.444444444,4,120.1,12,90.7,3,118.6,3,158.4,-8,1,1,29.4,1.5,-38.3,10,107.6,5,129.7,10,106,9,106.8,5,0,1,-22.1,1.6,0.8,-6,12.5,7,-39,-7,12.6,-6,51.6,85,117,50,215,467,316,223,301,118,958,-231,-106,-251,97,-491,0,0.5,0.333333333,0.5,1,0.5,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10,WB,NM,90,115,-25,12,17,5,96.4,82,14.4,16,8,-8,1.777777778,0.888888889,-0.888888889,13,77.3,10,97.1,7,115.4,6,115.1,3,6,7,-19.8,-38.1,-37.8,9,108.9,15,87.6,8,105.2,8,106.5,-6,1,1,21.3,3.7,2.4,4,-31.6,-5,9.5,-1,10.2,-2,8.6,307,201,234,266,1008,228,262,245,312,1047,79,-61,-11,-46,-39,0,0.5,0.666666667,0.5,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,AD,WC,73,85,-12,7,6,-1,115.3,100,15.3,20,24,4,2.222222222,2.666666667,0.444444444,12,104.1,1,136,5,138.3,7,115.7,11,7,5,-31.9,-34.2,-11.6,2,121.4,8,105.7,6,130,2,148.2,-6,-4,0,15.7,-8.6,-26.8,10,-17.3,-7,30.3,-1,8.3,5,-32.5,281,148,253,172,854,206,370,221,217,1014,75,-222,32,-45,-160,0,0.5,0.666666667,0.75,1,1,1,0.75,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0
10,RI,ES,73,50,23,5,10,5,103.5,100.8,2.7,24,16,-8,2.666666667,1.777777778,-0.888888889,1,136.1,3,118.3,13,79.5,5,123.1,-2,-12,-4,17.8,56.6,13,11,105.1,7,106.5,18,61,15,74,4,-7,-4,-1.4,44.1,31.1,-10,31,-4,11.8,-5,18.5,-10,49.1,217,341,146,168,872,130,109,341,444,1024,87,232,-195,-276,-152,1,1,0.666666667,0.75,1,0.5,0.333333333,0.25,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10,GC,GE,64,91,-27,16,1,-15,76,146.2,-70.2,12,32,20,1.333333333,3.555555556,2.222222222,17,59.9,17,76,15,78.2,16,72.9,0,2,1,-16.1,-18.3,-13,8,131.6,2,117.4,2,143.8,10,101.1,6,6,-2,14.2,-12.2,30.5,9,-71.7,15,-41.4,13,-65.6,6,-28.2,395,232,403,286,1316,280,261,294,136,971,115,-29,109,150,345,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
10,ME,GW,68,94,-26,15,3,-12,76.2,129.1,-52.9,12,24,12,1.333333333,2.666666667,1.333333333,5,131.4,9,105.2,11,97.6,13,77,-4,-6,-8,26.2,33.8,54.4,7,114.3,4,114.8,4,143.1,11,99,3,3,-4,-0.5,-28.8,15.3,-2,17.1,5,-9.6,7,-45.5,2,-22,256,255,90,299,900,434,314,447,323,1518,-178,-59,-357,-24,-618,0,0.5,0.666666667,0.5,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,SK,CA,68,55,13,13,18,5,89.4,76.4,13,16,4,-12,1.777777778,0.444444444,-1.333333333,16,75.6,11,96.9,9,95.7,14,78.4,5,7,2,-21.3,-20.1,-2.8,18,59.3,16,78.2,14,79.3,18,64.8,2,4,0,-18.9,-20,-5.5,-2,16.3,-5,18.7,-5,16.4,-4,13.6,287,304,180,193,964,244,309,335,401,1289,43,-5,-155,-208,-325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,FR,BL,73,72,1,9,4,-5,110.4,103.5,6.9,16,24,8,1.777777778,2.666666667,0.888888889,14,76.2,14,74.4,16,74.3,1,118.7,0,-2,13,1.8,1.9,-42.5,15,89.1,18,74.3,17,61.6,17,67.5,-3,-2,-2,14.8,27.5,21.6,-1,-12.9,-4,0.1,-1,12.7,-16,51.2,235,408,247,219,1109,306,428,407,374,1515,-71,-20,-160,-155,-406,0,0,0,0.25,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11,NM,RI,99,62,37,14,4,-10,86.5,106.2,-19.7,12,28,16,1.2,2.8,1.6,9,108.9,15,87.6,8,105.2,8,106.5,-6,1,1,21.3,3.7,2.4,1,136.1,3,118.3,13,79.5,5,123.1,-2,-12,-4,17.8,56.6,13,8,-27.2,12,-30.7,-5,25.7,3,-16.6,228,262,245,312,1047,217,341,146,168,872,11,-79,99,144,175,1,0.5,0.333333333,0.5,1,1,1,0.75,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
11,CW,FR,75,79,-4,2,8,6,127.5,109.4,18.1,32,20,-12,3.2,2,-1.2,3,120.4,13,99,12,95.6,12,106.3,-10,-9,-9,21.4,24.8,14.1,14,76.2,14,74.4,16,74.3,1,118.7,0,-2,13,1.8,1.9,-42.5,-11,44.2,-1,24.6,-4,21.3,11,-12.4,181,205,228,182,796,235,408,247,219,1109,-54,-203,-19,-37,-313,1,1,1,1,1,0.5,0.333333333,0.25,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0
11,GW,GC,126,43,83,3,17,14,130,75.3,54.7,28,12,-16,2.8,1.2,-1.6,7,114.3,4,114.8,4,143.1,11,99,3,3,-4,-0.5,-28.8,15.3,17,59.9,17,76,15,78.2,16,72.9,0,2,1,-16.1,-18.3,-13,-10,54.4,-13,38.8,-11,64.9,-5,26.1,434,314,447,323,1518,395,232,403,286,1316,39,82,44,37,202,1,1,0.666666667,0.75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
11,GE,SY,85,63,22,1,15,14,145.8,85.5,60.3,36,12,-24,3.6,1.2,-2.4,8,131.6,2,117.4,2,143.8,10,101.1,6,6,-2,14.2,-12.2,30.5,6,109.5,6,126.8,1,151.2,4,127.1,0,5,2,-17.3,-41.7,-17.6,2,22.1,-4,-9.4,1,-7.4,6,-26,280,261,294,136,971,270,200,275,190,935,10,61,19,-54,36,1,1,1,1,0,0.5,0.666666667,0.5,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
11,BL,HW,85,66,19,6,9,3,103.1,103.8,-0.7,24,20,-4,2.4,2,-0.4,15,89.1,18,74.3,17,61.6,17,67.5,-3,-2,-2,14.8,27.5,21.6,4,120.1,12,90.7,3,118.6,3,158.4,-8,1,1,29.4,1.5,-38.3,11,-31,6,-16.4,14,-57,14,-90.9,306,428,407,374,1515,85,117,50,215,467,221,311,357,159,1048,0,0.5,0.333333333,0.5,1,0.5,0.666666667,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11,ME,AD,88,90,-2,16,7,-9,75.8,111.8,-36,12,20,8,1.2,2,0.8,5,131.4,9,105.2,11,97.6,13,77,-4,-6,-8,26.2,33.8,54.4,12,104.1,1,136,5,138.3,7,115.7,11,7,5,-31.9,-34.2,-11.6,-7,27.3,8,-30.8,6,-40.7,6,-38.7,256,255,90,299,900,281,148,253,172,854,-25,107,-163,127,46,0,0,0.333333333,0.5,0,0,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
11,SK,PA,69,139,-70,11,10,-1,91.7,103,-11.3,20,20,0,2,2,0,16,75.6,11,96.9,9,95.7,14,78.4,5,7,2,-21.3,-20.1,-2.8,10,107.6,5,129.7,10,106,9,106.8,5,0,1,-22.1,1.6,0.8,6,-32,6,-32.8,-1,-10.3,5,-28.4,287,304,180,193,964,316,223,301,118,958,-29,81,-121,75,6,1,0.5,0.333333333,0.25,0,0.5,0.333333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
11,ES,CA,74,33,41,12,18,6,97.8,76.7,21.1,16,4,-12,1.6,0.4,-1.2,11,105.1,7,106.5,18,61,15,74,4,-7,-4,-1.4,44.1,31.1,18,59.3,16,78.2,14,79.3,18,64.8,2,4,0,-18.9,-20,-5.5,-7,45.8,-9,28.3,4,-18.3,-3,9.2,130,109,341,444,1024,244,309,335,401,1289,-114,-200,6,43,-265,0,0.5,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
